STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,47.196652,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,88.717978,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,79.734707,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,31.085776,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,33.390161,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,34.090174,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,34.952942,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,45.206638,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,27.23431,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,15.835199,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,11.989994,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,-47.349103,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,29.294372,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,47.272899,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,128.797929,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,78.035584,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,79.049058,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,-462.675197,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,89.619719,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,-14.419819,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,140.589877,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,57.843229,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,6.58187,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,-39.898067,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,130.24091,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,52.332965,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,-11.003143,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,25.88,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,-10.71,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,-0.05,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,11.04,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,9.53,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,10.09,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,-4.39,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,6.8,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,21.2,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,29.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,22.9,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,31.4,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,11.2,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,10.3,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,6.44,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,108.18,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,18.69,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,59.4,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,19.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,30.3,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,15.5,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,20.8,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,206.99998,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,53.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,-331.00002,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,-231.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,-26.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,54.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,-12.00002,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,419.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,313.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,361.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,162.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,-128.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,FAO_FDI_23080,"FDI inflows to Agriculture, Forestry and Fishing",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,142.0,FAO_FDI,Foreign Direct Investment (FDI),6,Millions,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
